session_path,subject_id,session_id,trial,trial_uid,id,photostim_onset,photostim_power,photostim_duration,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,start_time,stop_time,presample_start_times,presample_stop_times,sample_start_times,sample_stop_times,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,right_lick_times,photostim_start_times,photostim_stop_times,trial_time_total,trialend_start_times,trialend_stop_times
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,65,65,64,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,439.1513,444.0287,439.6513,440.392,440.392,441.042,441.042,442.242,442.242,443.742,"442.5027, 442.6311, 442.7807, 442.9206, 443.0589, 443.1964, 443.3212, 443.4456, 443.5935, 443.7211, 443.8443, 443.9764",,,,4.877400000000023,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,66,66,65,1.920,5.500,0.5000,audio delay,1,right,no early,hit,0,0,446.3844,451.1467,446.8844,447.6547,447.6547,448.3047,448.3047,449.5047,449.5047,451.0047,"449.8066, 449.9485",449.6207,448.3044,448.8044,4.762299999999982,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,67,67,66,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,452.9965,457.7213,453.4965,454.1871,454.1871,454.8371,454.8371,456.0371,456.0371,457.5371,"456.1953, 456.3284, 456.4557, 456.5709, 456.7167, 456.8568, 456.9935, 457.1210, 457.2418, 457.3712, 457.5239, 457.6624",,,,4.724799999999959,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,68,68,67,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,460.3943,465.1088,460.8943,461.6176,461.6176,462.2676,462.2676,463.4676,463.4676,464.9676,,"463.5828, 463.7042, 463.8373, 463.9680, 464.0975, 464.2143, 464.3682, 464.4914, 464.6327, 464.7599, 464.9078, 465.0343",,,4.714499999999987,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,69,69,68,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,467.4948,470.7649,467.9948,468.6727,468.6727,469.3227,469.3227,470.5227,470.5227,,,470.6649,,,3.2701000000000136,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,70,70,69,1.994,5.500,0.5000,audio delay,1,right,no early,hit,0,0,472.641,477.4816,473.141,473.9849,473.9849,474.6349,474.6349,475.8349,475.8349,477.3349,,"475.9556, 476.1044, 476.2470, 476.3923, 476.5121, 476.6334, 476.7853, 476.9317, 477.0821, 477.2163, 477.3476",474.6350,475.1350,4.840599999999995,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,71,71,70,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,479.631,484.4728,480.131,480.8567,480.8567,481.5067,481.5067,482.7067,482.7067,484.2067,,"482.9468, 483.0857, 483.2315, 483.3564, 483.4893, 483.6174, 483.7627, 483.9002, 484.0359, 484.2053, 484.3336",,,4.841800000000035,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,72,72,71,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,486.6542,491.4816,487.1542,487.985,487.985,488.635,488.635,489.835,489.835,491.335,,"489.9556, 490.0881, 490.2049, 490.3401, 490.4780, 490.6151, 490.7601, 490.8811, 491.0211, 491.1875, 491.3498",,,4.8274000000000115,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,73,73,72,2.002,5.500,0.5000,audio delay,1,left,no early,miss,0,0,494.0629,497.5628,494.5629,495.4144,495.4144,496.0644,496.0644,497.2644,497.2644,,,497.4628,496.0649,496.5649,3.4998999999999683,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,74,74,73,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,499.4238,504.3404,499.9238,500.6905,500.6905,501.3405,501.3405,502.5405,502.5405,504.0405,"502.8144, 502.9547, 503.0814, 503.2294, 503.3636, 503.4980, 503.6305, 503.7651, 503.8828, 504.0430, 504.1648, 504.3089",,,,4.91659999999996,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,75,75,74,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,506.4499,511.3277,506.9499,507.7308,507.7308,508.3808,508.3808,509.5808,509.5808,511.0808,"509.8017, 509.9269, 510.0870, 510.2197, 510.3561, 510.4936, 510.6200, 510.7597, 510.8944, 511.0172, 511.1409",,,,4.877799999999979,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,76,76,75,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,513.1867,518.1089,513.6867,514.5856,514.5856,515.2356,515.2356,516.4356,516.4356,517.9356,,"516.5829, 516.6887, 516.8309, 516.9641, 517.0056, 517.1007, 517.2334, 517.3661, 517.4978, 517.6334, 517.8064, 517.8646, 517.9651",,,4.922199999999975,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,77,77,76,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,520.7293,525.4514,521.2293,521.9565,521.9565,522.6065,522.6065,523.8065,523.8065,525.3065,,"523.9254, 524.0301, 524.1715, 524.3092, 524.4290, 524.5834, 524.7332, 524.8755, 525.0342, 525.1700, 525.2931",,,4.722100000000069,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,78,78,77,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,527.4952,532.3382,527.9952,528.8583,528.8583,529.5083,529.5083,530.7083,530.7083,532.2083,,"530.8122, 530.9500, 531.0807, 531.2045, 531.3355, 531.4693, 531.6062, 531.7323, 531.8935, 532.0542, 532.1822, 532.3094",,,4.843000000000075,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,79,79,78,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,535.1991,539.9879,535.6991,536.3723,536.3723,537.0223,537.0223,538.2223,538.2223,539.7223,,"538.4619, 538.5900, 538.7393, 538.8841, 539.0115, 539.1510, 539.2784, 539.4268, 539.5568, 539.6913, 539.8209, 539.9538",,,4.788799999999924,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,80,80,79,1.946,5.500,0.5000,audio delay,1,left,no early,miss,0,0,542.412,545.7509,542.912,543.7081,543.7081,544.3581,544.3581,545.5581,545.5581,,,545.6509,544.3580,544.8580,3.338899999999967,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,81,81,80,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,547.6479,550.9751,548.1479,548.9328,548.9328,549.5828,549.5828,550.7828,550.7828,,,550.8751,,,3.327199999999948,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,82,82,81,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,553.1907,558.2185,553.6907,554.5213,554.5213,555.1713,555.1713,556.3713,556.3713,557.8713,"556.6925, 556.8316, 556.9727, 557.1128, 557.2434, 557.3742, 557.4902, 557.6231, 557.7539, 557.8932, 558.0286, 558.0750, 558.1671",,,,5.0277999999999565,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,83,83,82,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,560.7307,565.5009,561.2307,561.9606,561.9606,562.6106,562.6106,563.8106,563.8106,565.3106,"563.9749, 564.0960, 564.2462, 564.3910, 564.5341, 564.6743, 564.8087, 564.9363, 565.0690, 565.1956, 565.3263, 565.4704",,,,4.770200000000045,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,84,84,83,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,567.7652,572.5354,568.2652,568.9571,568.9571,569.6071,569.6071,570.8071,570.8071,572.3071,,"571.0094, 571.1296, 571.2817, 571.4155, 571.5470, 571.6778, 571.8023, 571.9528, 572.1073, 572.2303, 572.3584, 572.4951",,,4.770199999999932,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,85,85,84,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,575.1955,580.0859,575.6955,576.4954,576.4954,577.1454,577.1454,578.3454,578.3454,579.8454,"578.5599, 578.7186, 578.7491, 578.8577, 578.9934, 579.1371, 579.2715, 579.4030, 579.5308, 579.6475, 579.7783, 579.9048",,,,4.8904,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,86,86,85,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,582.5483,587.4912,583.0483,583.9002,583.9002,584.5502,584.5502,585.7502,585.7502,587.2502,,"585.9652, 586.1106, 586.2414, 586.3807, 586.5269, 586.6758, 586.7998, 586.9367, 587.0846, 587.2194, 587.3518",,,4.942900000000009,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,87,87,86,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,589.6604,594.6157,590.1604,591.0302,591.0302,591.6802,591.6802,592.8802,592.8802,594.3802,,"593.0897, 593.1933, 593.3216, 593.4583, 593.5946, 593.7722, 593.9144, 594.0401, 594.1885, 594.3122, 594.4531, 594.5855",,,4.955299999999966,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,88,88,87,1.865,5.500,0.5000,audio delay,1,left,no early,hit,0,0,596.908,601.7175,597.408,598.1226,598.1226,598.7726,598.7726,599.9726,599.9726,601.4726,"600.1915, 600.3022, 600.4362, 600.5902, 600.7335, 600.8656, 600.9994, 601.1139, 601.2485, 601.3779, 601.4918, 601.6178",,598.7730,599.2730,4.809499999999957,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,89,89,88,2.058,5.500,0.5000,audio delay,1,left,no early,hit,0,0,604.8055,609.7393,605.3055,606.2137,606.2137,606.8637,606.8637,608.0637,608.0637,609.5637,"608.2133, 608.3504, 608.5098, 608.6462, 608.7943, 608.9290, 609.0375, 609.1789, 609.3040, 609.4322, 609.5690, 609.7036",,606.8635,607.3635,4.933799999999906,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,90,90,89,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,612.1849,616.9939,612.6849,613.393,613.393,614.043,614.043,615.243,615.243,616.743,"615.4679, 615.5897, 615.7193, 615.8593, 616.0205, 616.1570, 616.3017, 616.4288, 616.5574, 616.7040, 616.8358, 616.9774",,,,4.809000000000083,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,91,91,90,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,619.665,624.5017,620.165,620.9065,620.9065,621.5565,621.5565,622.7565,622.7565,624.2565,"622.9757, 623.1061, 623.2533, 623.3932, 623.5250, 623.6638, 623.7820, 623.8984, 624.0199, 624.1513, 624.3035, 624.4391",,,,4.836700000000064,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,92,92,91,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,626.6184,631.4822,627.1184,627.8917,627.8917,628.5417,628.5417,629.7417,629.7417,631.2417,,"629.9562, 630.0929, 630.1330, 630.2270, 630.3677, 630.4834, 630.6258, 630.7618, 630.9027, 631.0608, 631.1796, 631.3253, 631.4476",,,4.863800000000083,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,93,93,92,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,633.796,638.5769,634.296,635.0651,635.0651,635.7151,635.7151,636.9151,636.9151,638.4151,,"637.0509, 637.1772, 637.3116, 637.4438, 637.6030, 637.7292, 637.8290, 637.9685, 638.1023, 638.2244, 638.3576, 638.4938",,,4.780899999999974,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,94,94,93,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,640.5373,644.1151,641.0373,641.9266,641.9266,642.5766,642.5766,643.7766,643.7766,,,644.0151,,,3.5778000000000247,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,95,95,94,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,646.038,650.9605,646.538,647.3765,647.3765,648.0265,648.0265,649.2265,649.2265,650.7265,"649.4345, 649.5597, 649.7391, 649.8876, 650.0240, 650.1450, 650.2703, 650.4001, 650.5285, 650.5667, 650.6508, 650.7867, 650.9219",,,,4.922500000000014,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,96,96,95,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,654.0297,658.993,654.5297,655.4035,655.4035,656.0535,656.0535,657.2535,657.2535,658.7535,"657.4670, 657.6013, 657.7584, 657.8980, 658.0186, 658.1567, 658.2866, 658.4053, 658.5221, 658.6499, 658.7675, 658.9115",,,,4.963300000000004,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,97,97,96,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,661.7658,666.7879,662.2658,663.1588,663.1588,663.8088,663.8088,665.0088,665.0088,666.5088,"665.2619, 665.3738, 665.5223, 665.6649, 665.7889, 665.9346, 665.9691, 666.1106, 666.2295, 666.3583, 666.4946, 666.6267, 666.7601",,,,5.022100000000023,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,98,98,97,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,668.6729,673.6163,669.1729,670.0802,670.0802,670.7302,670.7302,671.9302,671.9302,673.4302,,"672.0903, 672.2003, 672.3456, 672.4773, 672.6219, 672.7523, 672.8755, 673.0334, 673.1467, 673.2821, 673.4336, 673.5674",,,4.943399999999997,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,99,99,98,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,676.0006,680.8894,676.5006,677.27,677.27,677.92,677.92,679.12,679.12,680.62,"679.3634, 679.4881, 679.6430, 679.7734, 679.9020, 680.0309, 680.1541, 680.1719, 680.2842, 680.4100, 680.5231, 680.6411, 680.7651",,,,4.88880000000006,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,100,100,99,2.045,5.500,0.5000,audio delay,1,right,no early,hit,0,0,683.7371,688.6053,684.2371,685.1319,685.1319,685.7819,685.7819,686.9819,686.9819,688.4819,,"687.0793, 687.1803, 687.3197, 687.4354, 687.5826, 687.7158, 687.8436, 687.9792, 688.1100, 688.2520, 688.3840, 688.5264",685.7821,686.2821,4.868200000000002,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,101,101,100,2.053,5.500,0.5000,audio delay,1,left,no early,miss,0,0,691.4155,694.8945,691.9155,692.8187,692.8187,693.4687,693.4687,694.6687,694.6687,,,694.7945,693.4685,693.9685,3.479000000000042,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,102,102,101,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,696.824,701.6227,697.324,698.0477,698.0477,698.6977,698.6977,699.8977,699.8977,701.3977,"700.0967, 700.2078, 700.3593, 700.4886, 700.6200, 700.7385, 700.8687, 700.9931, 701.1353, 701.2512, 701.3770, 701.5119",,,,4.7987000000000535,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,103,103,102,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,704.0086,709.1183,704.5086,705.3617,705.3617,706.0117,706.0117,707.2117,707.2117,708.7117,"707.5923, 707.7377, 707.8786, 708.0146, 708.1477, 708.2675, 708.3875, 708.5121, 708.6323, 708.7690, 708.9323, 709.0641",,,,5.109699999999975,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,104,104,103,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,711.6672,716.5556,712.1672,713.0566,713.0566,713.7066,713.7066,714.9066,714.9066,716.4066,,"715.0296, 715.1437, 715.2728, 715.4049, 715.5467, 715.6676, 715.8055, 715.8407, 715.9382, 716.0740, 716.2174, 716.3548, 716.4921",,,4.888400000000047,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,105,105,104,1.810,5.500,0.5000,audio delay,1,left,no early,hit,0,0,718.9416,723.6461,719.4416,720.1019,720.1019,720.7519,720.7519,721.9519,721.9519,723.4519,"722.1201, 722.2529, 722.4001, 722.5321, 722.6718, 722.8082, 722.8306, 722.9308, 723.0578, 723.1890, 723.3073, 723.4425, 723.5793",,720.7516,721.2516,4.704500000000053,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,106,106,105,1.900,5.500,0.5000,audio delay,1,right,no early,hit,0,0,725.9806,730.773,726.4806,727.2303,727.2303,727.8803,727.8803,729.0803,729.0803,730.5803,,"729.2470, 729.3265, 729.4755, 729.5073, 729.6021, 729.7359, 729.9440, 730.0817, 730.2177, 730.3473, 730.4887, 730.6264, 730.7489",727.8806,728.3806,4.792400000000043,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,107,107,106,1.940,5.500,0.5000,audio delay,1,left,no early,hit,0,0,733.081,737.9973,733.581,734.371,734.371,735.021,735.021,736.221,736.221,737.721,"736.4713, 736.6165, 736.7492, 736.8760, 737.0050, 737.0349, 737.1385, 737.2701, 737.3853, 737.5071, 737.6415, 737.7645, 737.8936",,735.0210,735.5210,4.916299999999978,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,108,108,107,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,740.2369,745.0305,740.7369,741.4114,741.4114,742.0614,742.0614,743.2614,743.2614,744.7614,"743.5045, 743.6415, 743.7840, 743.9344, 744.0589, 744.1929, 744.3137, 744.4363, 744.5510, 744.6708, 744.8218, 744.9328",,,,4.793599999999969,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,109,109,108,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,747.5745,752.4064,748.0745,748.8691,748.8691,749.5191,749.5191,750.7191,750.7191,752.2191,"750.8804, 750.9854, 751.1313, 751.2697, 751.4083, 751.4503, 751.5402, 751.6671, 751.7809, 751.8994, 752.0236, 752.1651, 752.2977",,,,4.831900000000019,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,110,110,109,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,755.5357,760.4163,756.0357,756.8212,756.8212,757.4712,757.4712,758.6712,758.6712,760.1712,"758.8903, 759.0035, 759.1624, 759.2815, 759.4147, 759.5582, 759.6970, 759.8428, 759.9728, 760.1147, 760.2494, 760.3720",,,,4.8805999999999585,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,111,111,110,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,763.2514,768.1061,763.7514,764.5875,764.5875,765.2375,765.2375,766.4375,766.4375,767.9375,,"766.5801, 766.7117, 766.8326, 766.9847, 767.1191, 767.2422, 767.3801, 767.5235, 767.6546, 767.7914, 767.9277, 768.0624",,,4.85469999999998,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,112,112,111,1.991,5.500,0.5000,audio delay,1,left,no early,hit,0,0,770.7537,775.7361,771.2537,772.0948,772.0948,772.7448,772.7448,773.9448,773.9448,775.4448,"774.2101, 774.3413, 774.4813, 774.5292, 774.6106, 774.7385, 774.8664, 774.9808, 775.1073, 775.2456, 775.3833, 775.4997, 775.6223",,772.7447,773.2447,4.982399999999984,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,113,113,112,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,778.0978,783.0364,778.5978,779.503,779.503,780.153,780.153,781.353,781.353,782.853,"781.5104, 781.6139, 781.7707, 781.8996, 782.0363, 782.1694, 782.3085, 782.4374, 782.5652, 782.6974, 782.8214, 782.9493",,,,4.938599999999951,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,114,114,113,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,788.3784,793.3991,788.8784,789.7712,789.7712,790.4212,790.4212,791.6212,791.6212,793.1212,"791.8731, 792.0057, 792.1556, 792.2976, 792.4336, 792.5644, 792.6013, 792.6909, 792.8122, 792.9549, 793.0912, 793.2379, 793.3799",,,,5.02069999999992,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,115,115,114,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,795.6023,800.4606,796.1023,796.9086,796.9086,797.5586,797.5586,798.7586,798.7586,800.2586,"798.9346, 799.0809, 799.2112, 799.3492, 799.4687, 799.6138, 799.7467, 799.8812, 800.0003, 800.1307, 800.2529, 800.3853",,,,4.858299999999986,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,116,116,115,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,804.1371,809.0682,804.6371,805.4759,805.4759,806.1259,806.1259,807.3259,807.3259,808.8259,,"807.5422, 807.6581, 807.7145, 807.8217, 807.9621, 808.1095, 808.2400, 808.3671, 808.4940, 808.6247, 808.7683, 808.8870, 809.0203",,,4.931100000000015,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,117,117,116,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,811.9312,815.4797,812.4312,813.2944,813.2944,813.9444,813.9444,815.1444,815.1444,,,815.3797,,,3.54849999999999,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,118,118,117,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,817.3829,822.3359,817.8829,818.7254,818.7254,819.3754,819.3754,820.5754,820.5754,822.0754,"820.8099, 820.9427, 821.0833, 821.2065, 821.3335, 821.4677, 821.5890, 821.7311, 821.8475, 821.9677, 822.0986, 822.2359",,,,4.953000000000088,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,119,119,118,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,825.0407,829.8034,825.5407,826.2146,826.2146,826.8646,826.8646,828.0646,828.0646,829.5646,"828.2774, 828.4063, 828.5392, 828.6634, 828.8181, 828.9492, 829.0741, 829.2057, 829.3271, 829.4515, 829.5749, 829.6943",,,,4.762699999999995,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,120,120,119,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,833.1541,836.5541,833.6541,834.4826,834.4826,835.1326,835.1326,836.3326,836.3326,,,"836.4541, 836.5506",,,3.3999999999999773,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,121,121,120,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,838.4637,843.2725,838.9637,839.6898,839.6898,840.3398,840.3398,841.5398,841.5398,843.0398,,"841.7465, 841.8582, 841.9952, 842.1385, 842.2641, 842.3926, 842.5121, 842.6422, 842.7727, 842.9236, 843.0475, 843.1788",,,4.808800000000019,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,122,122,121,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,845.7195,850.5603,846.2195,846.8869,846.8869,847.5369,847.5369,848.7369,848.7369,850.2369,"849.0343, 849.1616, 849.3028, 849.4351, 849.5619, 849.6939, 849.8267, 849.9491, 849.9809, 850.0823, 850.2022, 850.3427, 850.4689",,,,4.840799999999945,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,123,123,122,1.860,5.500,0.5000,audio delay,1,right,no early,hit,0,0,853.2259,857.9413,853.7259,854.4355,854.4355,855.0855,855.0855,856.2855,856.2855,857.7855,,"856.4153, 856.5483, 856.6907, 856.8231, 856.9508, 857.1009, 857.2296, 857.2539, 857.3523, 857.4772, 857.6196, 857.7573, 857.8905",855.0859,855.5859,4.715399999999931,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,124,124,123,1.990,5.500,0.5000,audio delay,1,left,no early,hit,0,0,861.0691,866.0072,861.5691,862.4093,862.4093,863.0593,863.0593,864.2593,864.2593,865.7593,"864.4812, 864.6239, 864.7783, 864.9085, 865.0468, 865.1691, 865.2979, 865.4126, 865.5331, 865.6656, 865.7947, 865.9179",,863.0591,863.5591,4.938099999999963,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,125,125,124,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,868.8503,873.5962,869.3503,870.0546,870.0546,870.7046,870.7046,871.9046,871.9046,873.4046,"872.0702, 872.2036, 872.3475, 872.4668, 872.6046, 872.7217, 872.8369, 872.9587, 873.0818, 873.2018, 873.3233, 873.4519, 873.5805",,,,4.745900000000006,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,126,126,125,1.848,5.500,0.5000,audio delay,1,left,no early,hit,0,0,876.9092,881.7136,877.4092,878.1074,878.1074,878.7574,878.7574,879.9574,879.9574,881.4574,"880.1876, 880.3118, 880.4672, 880.5943, 880.7295, 880.8601, 880.9885, 881.1218, 881.2453, 881.3655, 881.4922, 881.6565",,878.7572,879.2572,4.804399999999987,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,127,127,126,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,884.2636,887.5713,884.7636,885.5044,885.5044,886.1544,886.1544,887.3544,887.3544,,,887.4713,,,3.3076999999999543,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,128,128,127,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,889.6897,894.4341,890.1897,890.8922,890.8922,891.5422,891.5422,892.7422,892.7422,894.2422,,"892.9081, 893.0142, 893.1507, 893.2643, 893.3776, 893.5143, 893.6391, 893.7698, 893.9251, 894.0682, 894.1913, 894.3408",,,4.744399999999928,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,129,129,128,2.047,5.500,0.5000,audio delay,1,left,no early,hit,0,0,896.5309,901.5291,897.0309,897.9274,897.9274,898.5774,898.5774,899.7774,899.7774,901.2774,"900.0031, 900.1221, 900.2767, 900.4081, 900.4556, 900.5395, 900.6645, 900.7891, 900.9118, 901.0492, 901.1678, 901.2893, 901.4360",,898.5779,899.0779,4.998199999999997,,
